,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,log_fare,gender,female_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embarked_C,embarked_Q,embarked_S,embarked_U,who_child,who_man,who_woman,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 45]","age_groups_(45, 70]","age_groups_(70, 100]"
740,1,1,male,32.973597359735976,0,0,30.0,S,First,man,1,D,Southampton,yes,1,"(25, 45]",3.4339872044851463,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
741,0,1,male,36.0,1,0,78.85,S,First,man,1,C,Southampton,no,0,"(25, 45]",4.380149874661021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
742,1,1,female,21.0,2,2,262.375,C,First,woman,0,B,Cherbourg,yes,0,"(15, 25]",5.5735788721243535,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
743,0,3,male,24.0,1,0,16.1,S,Third,man,1,Unknown,Southampton,no,0,"(15, 25]",2.8390784635086144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
744,1,3,male,31.0,0,0,7.925,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",2.188856327665703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
745,0,1,male,70.0,1,1,71.0,S,First,man,1,B,Southampton,no,0,"(45, 70]",4.276666119016055,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
746,0,3,male,16.0,1,1,20.25,S,Third,man,1,Unknown,Southampton,no,0,"(15, 25]",3.056356895370426,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
747,1,2,female,30.0,0,0,13.0,S,Second,woman,0,Unknown,Southampton,yes,1,"(25, 45]",2.6390573296152584,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
748,0,1,male,19.0,1,0,53.1,S,First,man,1,D,Southampton,no,0,"(15, 25]",3.9908341858524357,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
749,0,3,male,31.0,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
750,1,2,female,4.0,1,1,23.0,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",3.1780538303479458,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
751,1,3,male,6.0,0,1,12.475,S,Third,child,0,E,Southampton,yes,0,"(0, 15]",2.600836116795061,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
752,0,3,male,33.0,0,0,9.5,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.3513752571634776,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
753,0,3,male,23.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
754,1,2,female,48.0,1,2,65.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(45, 70]",4.189654742026425,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
755,1,2,male,0.67,1,1,14.5,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",2.740840023925201,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
756,0,3,male,28.0,0,0,7.7958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.174274334826008,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
757,0,2,male,18.0,0,0,11.5,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.5257286443082556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
758,0,3,male,34.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
759,1,1,female,33.0,0,0,86.5,S,First,woman,0,B,Southampton,yes,1,"(25, 45]",4.471638793363569,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
760,0,3,male,32.973597359735976,0,0,14.5,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.740840023925201,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
761,0,3,male,41.0,0,0,7.125,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.094945728215801,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
762,1,3,male,20.0,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,yes,1,"(15, 25]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
763,1,1,female,36.0,1,2,120.0,S,First,woman,0,B,Southampton,yes,0,"(25, 45]",4.795790545596741,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
764,0,3,male,16.0,0,0,7.775,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1719067693519296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
765,1,1,female,51.0,1,0,77.9583,S,First,woman,0,D,Southampton,yes,0,"(45, 70]",4.368919865004903,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
766,0,1,male,32.973597359735976,0,0,39.6,C,First,man,1,Unknown,Cherbourg,no,1,"(25, 45]",3.703768066607687,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
767,0,3,female,30.5,0,0,7.75,Q,Third,woman,0,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
768,0,3,male,32.70192307692308,1,0,24.15,Q,Third,man,1,Unknown,Queenstown,no,0,"(25, 45]",3.224857896545748,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
769,0,3,male,32.0,0,0,8.3625,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.236712348843338,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
770,0,3,male,24.0,0,0,9.5,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.3513752571634776,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
771,0,3,male,48.0,0,0,7.8542,S,Third,man,1,Unknown,Southampton,no,1,"(45, 70]",2.180891922715322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
772,0,2,female,57.0,0,0,10.5,S,Second,woman,0,E,Southampton,no,1,"(45, 70]",2.4423470353692043,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
773,0,3,male,32.973597359735976,0,0,7.225,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1071782966514356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
774,1,2,female,54.0,1,3,23.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(45, 70]",3.1780538303479458,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
775,0,3,male,18.0,0,0,7.75,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
776,0,3,male,32.973597359735976,0,0,7.75,Q,Third,man,1,F,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
777,1,3,female,5.0,0,0,12.475,S,Third,child,0,Unknown,Southampton,yes,1,"(0, 15]",2.600836116795061,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
778,0,3,male,32.973597359735976,0,0,7.7375,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.1676241075599285,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
779,1,1,female,43.0,0,1,211.3375,S,First,woman,0,B,Southampton,yes,0,"(25, 45]",5.35817698994543,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
780,1,3,female,13.0,0,0,7.2292,C,Third,child,0,Unknown,Cherbourg,yes,1,"(0, 15]",2.1076888046179385,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
781,1,1,female,17.0,1,0,57.0,S,First,woman,0,B,Southampton,yes,0,"(15, 25]",4.060443010546419,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
782,0,1,male,29.0,0,0,30.0,S,First,man,1,D,Southampton,no,1,"(25, 45]",3.4339872044851463,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
783,0,3,male,30.75,1,2,23.45,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",3.196630215920881,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
784,0,3,male,25.0,0,0,7.05,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.085672091430472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
785,0,3,male,25.0,0,0,7.25,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1102132003465894,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
786,1,3,female,18.0,0,0,7.4958,S,Third,woman,0,Unknown,Southampton,yes,1,"(15, 25]",2.139571923732859,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
787,0,3,male,8.0,4,1,29.125,Q,Third,child,0,Unknown,Queenstown,no,0,"(0, 15]",3.405355391810819,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
788,1,3,male,1.0,1,2,20.575,S,Third,child,0,Unknown,Southampton,yes,0,"(0, 15]",3.0715352369694915,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
789,0,1,male,46.0,0,0,79.2,C,First,man,1,B,Cherbourg,no,1,"(45, 70]",4.384523514872469,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
790,0,3,male,32.973597359735976,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
791,0,2,male,16.0,0,0,26.0,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
792,0,3,female,6.369518072289157,8,2,69.55,S,Third,woman,0,Unknown,Southampton,no,0,"(0, 15]",4.256321678298823,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
793,0,1,male,32.973597359735976,0,0,30.6958,C,First,man,1,Unknown,Cherbourg,no,1,"(25, 45]",3.4561841799918147,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
794,0,3,male,25.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
795,0,2,male,39.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
796,1,1,female,49.0,0,0,25.9292,S,First,woman,0,D,Southampton,yes,1,"(45, 70]",3.2932111997353943,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
797,1,3,female,31.0,0,0,8.6833,S,Third,woman,0,Unknown,Southampton,yes,1,"(25, 45]",2.270402752283094,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
798,0,3,male,30.0,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
799,0,3,female,30.0,1,1,24.15,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.224857896545748,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
800,0,2,male,34.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
801,1,2,female,31.0,1,1,26.25,S,Second,woman,0,Unknown,Southampton,yes,0,"(25, 45]",3.305053521109253,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
802,1,1,male,11.0,1,2,120.0,S,First,child,0,B,Southampton,yes,0,"(0, 15]",4.795790545596741,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
803,1,3,male,0.42,0,1,8.5167,C,Third,child,0,Unknown,Cherbourg,yes,0,"(0, 15]",2.2530481500547457,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
804,1,3,male,27.0,0,0,6.975,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",2.076311648670908,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
805,0,3,male,31.0,0,0,7.775,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1719067693519296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
806,0,1,male,39.0,0,0,0.0,S,First,man,1,A,Southampton,no,1,"(25, 45]",0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
807,0,3,female,18.0,0,0,7.775,S,Third,woman,0,Unknown,Southampton,no,1,"(15, 25]",2.1719067693519296,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
808,0,2,male,39.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
809,1,1,female,33.0,1,0,53.1,S,First,woman,0,E,Southampton,yes,0,"(25, 45]",3.9908341858524357,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
810,0,3,male,26.0,0,0,7.8875,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1846457951293594,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
811,0,3,male,39.0,0,0,24.15,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",3.224857896545748,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
812,0,2,male,35.0,0,0,10.5,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.4423470353692043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
813,0,3,female,6.0,4,2,31.275,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.4742929367327062,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
814,0,3,male,30.5,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
815,0,1,male,32.973597359735976,0,0,0.0,S,First,man,1,B,Southampton,no,1,"(25, 45]",0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
816,0,3,female,23.0,0,0,7.925,S,Third,woman,0,Unknown,Southampton,no,1,"(15, 25]",2.188856327665703,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
817,0,2,male,31.0,1,1,37.0042,C,Second,man,1,Unknown,Cherbourg,no,0,"(25, 45]",3.637696679934592,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
818,0,3,male,43.0,0,0,6.45,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.0082140323914683,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
819,0,3,male,10.0,3,2,27.9,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.3638415951183864,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
820,1,1,female,52.0,1,1,93.5,S,First,woman,0,B,Southampton,yes,0,"(45, 70]",4.548599834499697,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
821,1,3,male,27.0,0,0,8.6625,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",2.2682524139135403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
822,0,1,male,38.0,0,0,0.0,S,First,man,1,Unknown,Southampton,no,1,"(25, 45]",0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
823,1,3,female,27.0,0,1,12.475,S,Third,woman,0,E,Southampton,yes,0,"(25, 45]",2.600836116795061,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
824,0,3,male,2.0,4,1,39.6875,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.705920919968788,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
825,0,3,male,32.973597359735976,0,0,6.95,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.0731719286662407,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
826,0,3,male,32.973597359735976,0,0,56.4958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",4.05171190165724,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
827,1,2,male,1.0,0,2,37.0042,C,Second,child,0,Unknown,Cherbourg,yes,0,"(0, 15]",3.637696679934592,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
828,1,3,male,32.973597359735976,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,yes,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
829,1,1,female,62.0,0,0,80.0,U,First,woman,0,B,Unknown,yes,1,"(45, 70]",4.394449154672439,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
830,1,3,female,15.0,1,0,14.4542,C,Third,child,0,Unknown,Cherbourg,yes,0,"(0, 15]",2.737880811060884,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
831,1,2,male,0.83,1,1,18.75,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",2.9831534913471307,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
832,0,3,male,32.973597359735976,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
833,0,3,male,23.0,0,0,7.8542,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.180891922715322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
834,0,3,male,18.0,0,0,8.3,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2300144001592104,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
835,1,1,female,39.0,1,1,83.1583,C,First,woman,0,E,Cherbourg,yes,0,"(25, 45]",4.432699549165613,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
836,0,3,male,21.0,0,0,8.6625,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2682524139135403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
837,0,3,male,32.973597359735976,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
838,1,3,male,32.0,0,0,56.4958,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",4.05171190165724,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
839,1,1,male,32.973597359735976,0,0,29.7,C,First,man,1,C,Cherbourg,yes,1,"(25, 45]",3.4242626545931514,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
840,0,3,male,20.0,0,0,7.925,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.188856327665703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
841,0,2,male,16.0,0,0,10.5,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.4423470353692043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
842,1,1,female,30.0,0,0,31.0,C,First,woman,0,Unknown,Cherbourg,yes,1,"(25, 45]",3.4657359027997265,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
843,0,3,male,34.5,0,0,6.4375,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.006534770871748,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
844,0,3,male,17.0,0,0,8.6625,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2682524139135403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
845,0,3,male,42.0,0,0,7.55,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.145931282948669,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
846,0,3,male,6.369518072289157,8,2,69.55,S,Third,man,1,Unknown,Southampton,no,0,"(0, 15]",4.256321678298823,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
847,0,3,male,35.0,0,0,7.8958,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
848,0,2,male,28.0,0,1,33.0,S,Second,man,1,Unknown,Southampton,no,0,"(25, 45]",3.5263605246161616,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
849,1,1,female,33.355555555555554,1,0,89.1042,C,First,woman,0,C,Cherbourg,yes,0,"(25, 45]",4.500966778400217,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
850,0,3,male,4.0,4,2,31.275,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.4742929367327062,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
851,0,3,male,74.0,0,0,7.775,S,Third,man,1,Unknown,Southampton,no,1,"(70, 100]",2.1719067693519296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
852,0,3,female,9.0,1,1,15.2458,C,Third,child,0,Unknown,Cherbourg,no,0,"(0, 15]",2.7878344138303452,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
853,1,1,female,16.0,0,1,39.4,S,First,woman,0,D,Southampton,yes,0,"(15, 25]",3.6988297849671046,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
854,0,2,female,44.0,1,0,26.0,S,Second,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.295836866004329,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
855,1,3,female,18.0,0,1,9.35,S,Third,woman,0,Unknown,Southampton,yes,0,"(15, 25]",2.336986519711378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
856,1,1,female,45.0,1,1,164.8667,S,First,woman,0,Unknown,Southampton,yes,0,"(25, 45]",5.11118445372147,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
857,1,1,male,51.0,0,0,26.55,S,First,man,1,E,Southampton,yes,1,"(45, 70]",3.3160025355989236,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
858,1,3,female,24.0,0,3,19.2583,C,Third,woman,0,Unknown,Cherbourg,yes,0,"(15, 25]",3.0085645861193133,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
859,0,3,male,32.973597359735976,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
860,0,3,male,41.0,2,0,14.1083,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",2.7152442616824506,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
861,0,2,male,21.0,1,0,11.5,S,Second,man,1,Unknown,Southampton,no,0,"(15, 25]",2.5257286443082556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
862,1,1,female,48.0,0,0,25.9292,S,First,woman,0,D,Southampton,yes,1,"(45, 70]",3.2932111997353943,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
863,0,3,female,6.369518072289157,8,2,69.55,S,Third,woman,0,Unknown,Southampton,no,0,"(0, 15]",4.256321678298823,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
