,Unnamed: 0,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,female_from_2nd_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embark_town_Cherbourg,embark_town_Queenstown,embark_town_Southampton,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 35]","age_groups_(35, 45]","age_groups_(45, 60]","age_groups_(60, 80]"
854,854,0,2,0,44.0,1,0,26.0,S,Second,1,0,Unknown,Southampton,no,0,"(35, 45]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
855,855,1,3,0,18.0,0,1,9.35,S,Third,1,0,Unknown,Southampton,yes,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
856,856,1,1,0,45.0,1,1,164.8667,S,First,1,0,Unknown,Southampton,yes,0,"(35, 45]",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
857,857,1,1,1,51.0,0,0,26.55,S,First,0,1,E,Southampton,yes,1,"(45, 60]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
858,858,1,3,0,24.0,0,3,19.2583,C,Third,1,0,Unknown,Cherbourg,yes,0,"(15, 25]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
859,859,0,3,1,32.973597359735976,0,0,7.2292,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
860,860,0,3,1,41.0,2,0,14.1083,S,Third,0,1,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
861,861,0,2,1,21.0,1,0,11.5,S,Second,0,1,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
862,862,1,1,0,48.0,0,0,25.9292,S,First,1,0,D,Southampton,yes,1,"(45, 60]",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
863,863,0,3,0,6.369518072289157,8,2,69.55,S,Third,1,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
864,864,0,2,1,24.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
865,865,1,2,0,42.0,0,0,13.0,S,Second,1,0,Unknown,Southampton,yes,1,"(35, 45]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
866,866,1,2,0,27.0,1,0,13.8583,C,Second,1,0,Unknown,Cherbourg,yes,0,"(25, 35]",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
867,867,0,1,1,31.0,0,0,50.4958,S,First,0,1,A,Southampton,no,1,"(25, 35]",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
868,868,0,3,1,32.973597359735976,0,0,9.5,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
869,869,1,3,1,4.0,1,1,11.1333,S,Third,3,0,Unknown,Southampton,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
870,870,0,3,1,26.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
871,871,1,1,0,47.0,1,1,52.5542,S,First,1,0,D,Southampton,yes,0,"(45, 60]",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
872,872,0,1,1,33.0,0,0,5.0,S,First,0,1,B,Southampton,no,1,"(25, 35]",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
873,873,0,3,1,47.0,0,0,9.0,S,Third,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
874,874,1,2,0,28.0,1,0,24.0,C,Second,1,0,Unknown,Cherbourg,yes,0,"(25, 35]",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
875,875,1,3,0,15.0,0,0,7.225,C,Third,3,0,Unknown,Cherbourg,yes,1,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
876,876,0,3,1,20.0,0,0,9.8458,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
877,877,0,3,1,19.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
878,878,0,3,1,32.973597359735976,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
879,879,1,1,0,56.0,0,1,83.1583,C,First,1,0,C,Cherbourg,yes,0,"(45, 60]",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
880,880,1,2,0,25.0,0,1,26.0,S,Second,1,0,Unknown,Southampton,yes,0,"(15, 25]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
881,881,0,3,1,33.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
882,882,0,3,0,22.0,0,0,10.5167,S,Third,1,0,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
883,883,0,2,1,28.0,0,0,10.5,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
884,884,0,3,1,25.0,0,0,7.05,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
885,885,0,3,0,39.0,0,5,29.125,Q,Third,1,0,Unknown,Queenstown,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
886,886,0,2,1,27.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
887,887,1,1,0,19.0,0,0,30.0,S,First,1,0,B,Southampton,yes,1,"(15, 25]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
888,888,0,3,0,31.33333333333333,1,2,23.45,S,Third,1,0,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
889,889,1,1,1,26.0,0,0,30.0,C,First,0,1,C,Cherbourg,yes,1,"(25, 35]",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
890,890,0,3,1,32.0,0,0,7.75,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
